date,ad_format,placement,audience,impressions,clicks,conversions,cost,ctr,cpc,cpa
2024-02-01,横幅,侧边栏,35-44岁,520,7,0,20.42,0.0141,2.92,0
2024-02-01,图片,底部,45-54岁,1114,17,0,36.54,0.0154,2.15,0
2024-02-01,视频,信息流,25-34岁,807,25,0,54.07,0.0316,2.16,0
2024-02-01,视频,开屏,25-34岁,855,31,0,88.42,0.0371,2.85,0
2024-02-01,信息流,信息流,18-24岁,1118,32,0,65.79,0.0294,2.06,0
2024-02-01,原生,信息流,18-24岁,960,22,0,45.39,0.0234,2.06,0
2024-02-01,横幅,侧边栏,35-44岁,712,9,0,25.49,0.0131,2.83,0
2024-02-01,信息流,开屏,18-24岁,1384,42,0,101.64,0.0307,2.42,0
2024-02-01,图片,信息流,18-24岁,994,22,0,53.24,0.0226,2.42,0
2024-02-01,横幅,底部,45-54岁,716,8,0,19.93,0.0122,2.49,0
2024-02-01,信息流,底部,45-54岁,1154,24,0,71.87,0.0209,2.99,0
2024-02-01,信息流,底部,45-54岁,1068,20,0,41.66,0.0191,2.08,0
2024-02-01,图片,信息流,35-44岁,1067,24,0,68.17,0.0233,2.84,0
2024-02-01,信息流,侧边栏,25-34岁,1227,30,0,67.82,0.0247,2.26,0
2024-02-01,信息流,开屏,18-24岁,1377,47,0,139.69,0.0348,2.97,0
2024-02-01,横幅,信息流,45-54岁,569,8,0,23.68,0.0155,2.96,0
2024-02-01,信息流,底部,45-54岁,966,18,0,52.04,0.0194,2.89,0
2024-02-01,横幅,底部,55岁以上,576,7,0,14.26,0.013,2.04,0
2024-02-01,视频,开屏,25-34岁,959,40,0,117.14,0.0423,2.93,0
2024-02-01,原生,信息流,25-34岁,835,19,0,51.6,0.0236,2.72,0
2024-02-01,视频,首页,35-44岁,717,25,0,63.55,0.0353,2.54,0
2024-02-01,横幅,底部,55岁以上,570,7,0,18.05,0.0128,2.58,0
2024-02-01,图片,底部,18-24岁,1046,16,0,32.08,0.0155,2.01,0
2024-02-01,视频,开屏,35-44岁,840,31,0,86.63,0.038,2.79,0
2024-02-01,横幅,底部,25-34岁,715,9,0,20.13,0.0127,2.24,0
2024-02-01,视频,底部,55岁以上,892,22,0,53.65,0.0252,2.44,0
2024-02-01,信息流,开屏,18-24岁,1156,34,0,81.08,0.0295,2.38,0
2024-02-01,信息流,首页,35-44岁,967,26,0,67.42,0.0272,2.59,0
2024-02-01,视频,开屏,25-34岁,888,36,0,84.89,0.0416,2.36,0
2024-02-01,信息流,底部,35-44岁,1013,20,0,55.41,0.0207,2.77,0
2024-02-01,横幅,侧边栏,25-34岁,601,8,0,23.74,0.0135,2.97,0
2024-02-01,原生,信息流,25-34岁,730,16,0,45.62,0.0231,2.85,0
2024-02-01,图片,底部,18-24岁,826,12,0,27.47,0.0154,2.29,0
2024-02-01,信息流,首页,25-34岁,1397,44,0,101.42,0.032,2.3,0
2024-02-01,原生,侧边栏,45-54岁,823,16,0,32.98,0.0205,2.06,0
2024-02-01,图片,侧边栏,55岁以上,848,16,0,41.35,0.0191,2.58,0
2024-02-01,原生,首页,45-54岁,877,22,0,46.7,0.0254,2.12,0
2024-02-01,横幅,信息流,45-54岁,650,10,0,25.65,0.0163,2.57,0
2024-02-02,信息流,底部,45-54岁,1209,25,0,55.72,0.0209,2.23,0
2024-02-02,原生,开屏,55岁以上,963,28,0,77.2,0.0293,2.76,0
2024-02-02,信息流,底部,55岁以上,1384,29,0,66.95,0.0211,2.31,0
2024-02-02,横幅,底部,18-24岁,495,5,0,12.63,0.0116,2.53,0
2024-02-02,原生,底部,18-24岁,862,15,0,36.9,0.0185,2.46,0
2024-02-02,横幅,信息流,18-24岁,672,11,0,25.52,0.0172,2.32,0
2024-02-02,图片,信息流,55岁以上,876,17,0,42.84,0.02,2.52,0
2024-02-02,横幅,侧边栏,55岁以上,715,9,0,26.74,0.0137,2.97,0
2024-02-02,图片,底部,45-54岁,859,14,0,33.22,0.0171,2.37,0
2024-02-02,横幅,开屏,35-44岁,492,9,0,23.84,0.0186,2.65,0
2024-02-02,原生,首页,25-34岁,883,21,0,53.74,0.0239,2.56,0
2024-02-02,横幅,底部,35-44岁,572,7,0,14.29,0.0126,2.04,0
2024-02-02,横幅,侧边栏,25-34岁,620,7,0,18.18,0.0123,2.6,0
2024-02-02,原生,侧边栏,25-34岁,854,15,0,43.84,0.0185,2.92,0
2024-02-02,信息流,侧边栏,55岁以上,1103,27,0,71.16,0.0246,2.64,0
2024-02-02,原生,信息流,45-54岁,847,20,0,54.24,0.0237,2.71,0
2024-02-02,图片,底部,18-24岁,973,16,0,37.08,0.0174,2.32,0
2024-02-02,视频,开屏,45-54岁,769,28,0,78.44,0.0369,2.8,0
2024-02-02,图片,侧边栏,18-24岁,1038,19,0,40.28,0.0186,2.12,0
2024-02-02,图片,底部,45-54岁,1146,18,0,45.01,0.0161,2.5,0
2024-02-02,横幅,开屏,35-44岁,505,10,0,23.48,0.0208,2.35,0
2024-02-02,视频,底部,18-24岁,794,18,0,37.55,0.023,2.09,0
2024-02-02,图片,侧边栏,55岁以上,857,16,0,35.58,0.0189,2.22,0
2024-02-02,原生,侧边栏,25-34岁,1077,21,0,46.82,0.0202,2.23,0
2024-02-02,视频,信息流,25-34岁,728,22,0,59.08,0.031,2.69,0
2024-02-02,图片,首页,25-34岁,1188,30,0,78.81,0.0253,2.63,0
2024-02-02,信息流,首页,45-54岁,1281,36,0,83.65,0.0281,2.32,0
2024-02-02,视频,开屏,35-44岁,812,33,0,92.36,0.0416,2.8,0
2024-02-02,横幅,首页,55岁以上,498,8,0,22.63,0.0169,2.83,0
2024-02-02,原生,侧边栏,45-54岁,918,16,0,37.36,0.018,2.34,0
2024-02-02,原生,首页,45-54岁,762,19,0,50.68,0.0251,2.67,0
2024-02-02,横幅,开屏,35-44岁,490,9,0,24.43,0.0203,2.71,0
2024-02-02,图片,开屏,45-54岁,965,24,0,67.51,0.0258,2.81,0
2024-02-02,信息流,首页,45-54岁,1354,37,0,97.52,0.0276,2.64,0
2024-02-02,信息流,开屏,35-44岁,1141,40,0,114.83,0.0353,2.87,0
2024-02-02,原生,开屏,45-54岁,803,20,0,51.53,0.0261,2.58,0
2024-02-02,原生,侧边栏,25-34岁,824,14,0,35.99,0.0178,2.57,0
2024-02-03,横幅,信息流,45-54岁,508,8,0,22.9,0.0172,2.86,0
2024-02-03,横幅,开屏,25-34岁,520,9,0,23.58,0.0179,2.62,0
2024-02-03,横幅,开屏,25-34岁,627,11,0,23.22,0.0188,2.11,0
2024-02-03,信息流,首页,35-44岁,1054,34,0,89.25,0.0327,2.63,0
2024-02-03,原生,首页,55岁以上,881,21,0,58.04,0.0246,2.76,0
2024-02-03,图片,首页,25-34岁,1012,22,0,49.47,0.0225,2.25,0
2024-02-03,图片,信息流,18-24岁,947,18,0,52.38,0.0198,2.91,0
2024-02-03,信息流,信息流,55岁以上,997,29,0,71.7,0.0296,2.47,0
2024-02-03,原生,底部,25-34岁,812,15,0,42.1,0.0187,2.81,0
2024-02-03,横幅,侧边栏,25-34岁,616,8,0,20.95,0.0134,2.62,0
2024-02-03,视频,首页,55岁以上,838,31,0,79.95,0.0379,2.58,0
2024-02-03,视频,信息流,45-54岁,785,24,0,55.79,0.0307,2.32,0
2024-02-03,视频,信息流,35-44岁,933,32,0,67.84,0.0344,2.12,0
2024-02-03,信息流,开屏,55岁以上,1304,44,0,111.03,0.0341,2.52,0
2024-02-03,原生,首页,45-54岁,993,25,0,66.66,0.026,2.67,0
2024-02-03,图片,首页,35-44岁,925,24,0,49.48,0.0263,2.06,0
2024-02-03,信息流,信息流,45-54岁,1385,39,0,106.14,0.0286,2.72,0
2024-02-03,横幅,底部,18-24岁,482,5,0,11.63,0.0113,2.33,0
2024-02-03,视频,首页,55岁以上,769,26,0,52.66,0.0347,2.03,0
2024-02-03,原生,底部,35-44岁,893,14,0,32.31,0.0166,2.31,0
2024-02-03,横幅,底部,55岁以上,599,7,0,20.52,0.0118,2.93,0
2024-02-03,信息流,底部,25-34岁,1281,24,0,51.14,0.0193,2.13,0
2024-02-03,视频,开屏,35-44岁,806,29,0,85.15,0.0371,2.94,0
2024-02-03,信息流,首页,35-44岁,1298,40,0,93.46,0.031,2.34,0
2024-02-03,横幅,首页,18-24岁,635,12,0,24.64,0.0197,2.05,0
2024-02-03,原生,底部,18-24岁,1019,17,0,39.14,0.0169,2.3,0
2024-02-03,信息流,开屏,35-44岁,1224,40,0,86.83,0.0332,2.17,0
2024-02-03,图片,首页,25-34岁,957,23,0,63.05,0.0249,2.74,0
2024-02-03,视频,底部,25-34岁,920,22,0,57.86,0.0248,2.63,0
2024-02-03,视频,底部,25-34岁,672,15,0,39.27,0.0224,2.62,0
2024-02-03,横幅,底部,18-24岁,647,7,0,17.37,0.0118,2.48,0
2024-02-03,信息流,开屏,35-44岁,1226,36,0,83.94,0.0294,2.33,0
2024-02-03,图片,首页,18-24岁,834,18,0,36.95,0.0216,2.05,0
2024-02-03,原生,开屏,25-34岁,851,26,0,72.14,0.031,2.77,0
2024-02-03,原生,首页,35-44岁,888,21,0,48.31,0.0242,2.3,0
2024-02-03,横幅,侧边栏,55岁以上,564,7,0,14.74,0.0133,2.11,0
2024-02-03,图片,信息流,18-24岁,1150,27,0,62.39,0.0236,2.31,0
2024-02-03,图片,开屏,18-24岁,901,23,0,63.01,0.0263,2.74,0
2024-02-03,横幅,信息流,55岁以上,696,12,0,31.05,0.0181,2.59,0
2024-02-03,图片,信息流,25-34岁,1075,22,0,47.41,0.0212,2.15,0
2024-02-03,信息流,信息流,18-24岁,1015,29,0,63.39,0.0292,2.19,0
2024-02-03,图片,首页,25-34岁,871,18,0,39.45,0.0218,2.19,0
2024-02-04,横幅,首页,18-24岁,523,8,0,19.18,0.0166,2.4,0
2024-02-04,图片,底部,55岁以上,1021,16,0,37.83,0.0158,2.36,0
2024-02-04,图片,开屏,45-54岁,812,19,0,49.44,0.0239,2.6,0
2024-02-04,原生,底部,35-44岁,1027,17,0,46.88,0.0175,2.76,0
2024-02-04,横幅,侧边栏,55岁以上,597,7,0,20.98,0.013,3.0,0
2024-02-04,信息流,开屏,35-44岁,1189,42,0,108.45,0.0356,2.58,0
2024-02-04,横幅,侧边栏,45-54岁,524,7,0,14.53,0.0134,2.08,0
2024-02-04,图片,侧边栏,25-34岁,892,16,0,33.03,0.0187,2.06,0
2024-02-04,横幅,开屏,35-44岁,593,10,0,21.1,0.0176,2.11,0
2024-02-04,视频,侧边栏,18-24岁,938,22,0,57.99,0.0244,2.64,0
2024-02-04,横幅,开屏,25-34岁,594,10,0,27.14,0.0179,2.71,0
2024-02-04,视频,开屏,25-34岁,796,28,0,68.63,0.0362,2.45,0
2024-02-04,原生,底部,55岁以上,1037,16,0,42.77,0.0158,2.67,0
2024-02-04,横幅,信息流,55岁以上,652,11,0,32.56,0.0174,2.96,0
2024-02-04,原生,底部,45-54岁,932,16,0,37.44,0.0176,2.34,0
2024-02-04,原生,信息流,35-44岁,1044,25,0,71.12,0.0244,2.84,0
2024-02-04,横幅,底部,25-34岁,481,6,0,15.14,0.0126,2.52,0
2024-02-04,原生,首页,55岁以上,759,19,0,54.68,0.0262,2.88,0
2024-02-04,图片,开屏,18-24岁,1135,26,0,53.26,0.0238,2.05,0
2024-02-04,图片,首页,25-34岁,1089,27,0,66.28,0.025,2.45,0
2024-02-04,信息流,信息流,18-24岁,1210,30,0,80.11,0.0249,2.67,0
2024-02-04,横幅,开屏,25-34岁,692,13,0,34.0,0.0201,2.62,0
2024-02-05,视频,开屏,25-34岁,642,26,0,53.75,0.0406,2.07,0
2024-02-05,原生,开屏,45-54岁,826,22,0,56.54,0.0269,2.57,0
2024-02-05,图片,底部,18-24岁,960,16,0,33.48,0.0171,2.09,0
2024-02-05,原生,开屏,45-54岁,760,20,0,40.95,0.0274,2.05,0
2024-02-05,横幅,开屏,25-34岁,527,10,0,24.91,0.0208,2.49,0
2024-02-05,横幅,开屏,35-44岁,685,13,0,26.16,0.0196,2.01,0
2024-02-05,信息流,开屏,45-54岁,1036,31,0,72.37,0.0306,2.33,0
2024-02-05,图片,信息流,45-54岁,817,17,0,46.7,0.0215,2.75,0
2024-02-05,视频,首页,18-24岁,910,34,0,85.05,0.0378,2.5,0
2024-02-05,视频,首页,55岁以上,916,33,0,97.75,0.0366,2.96,0
2024-02-05,图片,底部,45-54岁,1155,17,0,44.99,0.0148,2.65,0
2024-02-05,图片,信息流,35-44岁,958,20,0,40.69,0.0212,2.03,0
2024-02-05,视频,信息流,45-54岁,792,24,0,55.71,0.031,2.32,0
2024-02-05,原生,底部,55岁以上,924,15,0,36.42,0.0165,2.43,0
2024-02-05,原生,开屏,18-24岁,1079,28,0,65.24,0.0266,2.33,0
2024-02-05,横幅,信息流,25-34岁,519,8,0,19.03,0.0173,2.38,0
2024-02-05,图片,底部,18-24岁,867,15,0,30.07,0.0175,2.0,0
2024-02-05,信息流,侧边栏,35-44岁,1107,24,0,49.99,0.0222,2.08,0
2024-02-05,横幅,首页,25-34岁,557,10,0,20.54,0.019,2.05,0
2024-02-05,视频,信息流,45-54岁,783,23,0,55.3,0.0298,2.4,0
2024-02-05,原生,底部,25-34岁,747,12,0,24.37,0.0162,2.03,0
2024-02-05,横幅,信息流,18-24岁,640,9,0,19.27,0.0151,2.14,0
2024-02-05,视频,侧边栏,18-24岁,664,17,0,45.4,0.027,2.67,0
2024-02-05,视频,开屏,45-54岁,710,28,0,56.18,0.0397,2.01,0
2024-02-05,图片,信息流,25-34岁,931,20,0,51.13,0.0222,2.56,0
2024-02-05,视频,首页,45-54岁,682,24,0,61.41,0.0357,2.56,0
2024-02-05,图片,开屏,18-24岁,876,23,0,47.22,0.0266,2.05,0
2024-02-05,视频,首页,35-44岁,871,33,0,73.76,0.0381,2.24,0
2024-02-05,图片,底部,35-44岁,927,15,0,42.82,0.017,2.85,0
2024-02-05,图片,首页,35-44岁,978,25,0,65.53,0.0259,2.62,0
2024-02-05,图片,开屏,55岁以上,1024,27,0,77.59,0.0269,2.87,0
2024-02-05,横幅,侧边栏,35-44岁,653,8,0,17.8,0.0124,2.23,0
2024-02-05,视频,信息流,18-24岁,825,24,0,61.23,0.0302,2.55,0
2024-02-05,图片,底部,35-44岁,884,14,0,32.51,0.0169,2.32,0
2024-02-05,原生,开屏,25-34岁,880,24,0,62.13,0.028,2.59,0
2024-02-05,信息流,开屏,45-54岁,1051,32,0,87.44,0.0305,2.73,0
2024-02-05,横幅,开屏,55岁以上,706,14,0,40.51,0.0203,2.89,0
2024-02-05,横幅,开屏,55岁以上,598,11,0,22.92,0.0196,2.08,0
2024-02-05,视频,首页,45-54岁,776,27,0,56.11,0.0351,2.08,0
2024-02-05,原生,底部,25-34岁,959,17,0,46.48,0.0187,2.73,0
2024-02-06,原生,侧边栏,35-44岁,986,19,0,43.76,0.0199,2.3,0
2024-02-06,原生,首页,55岁以上,959,25,0,63.13,0.0268,2.53,0
2024-02-06,视频,首页,55岁以上,921,34,0,100.14,0.0377,2.95,0
2024-02-06,横幅,底部,18-24岁,619,8,0,21.84,0.0131,2.73,0
2024-02-06,横幅,开屏,55岁以上,617,11,0,27.57,0.0194,2.51,0
2024-02-06,图片,侧边栏,55岁以上,927,17,0,44.87,0.0191,2.64,0
2024-02-06,原生,底部,35-44岁,965,16,0,47.34,0.0173,2.96,0
2024-02-06,信息流,信息流,25-34岁,1360,35,0,104.27,0.0263,2.98,0
2024-02-06,图片,信息流,55岁以上,847,17,0,43.58,0.0208,2.56,0
2024-02-06,信息流,信息流,25-34岁,1178,33,0,71.35,0.0287,2.16,0
2024-02-06,图片,开屏,18-24岁,1012,27,0,56.37,0.0276,2.09,0
2024-02-06,原生,首页,25-34岁,875,24,0,56.07,0.0279,2.34,0
2024-02-06,横幅,首页,35-44岁,481,8,0,23.84,0.0185,2.98,0
2024-02-06,原生,底部,35-44岁,1065,17,0,47.36,0.0164,2.79,0
2024-02-06,图片,首页,55岁以上,885,20,0,57.62,0.0229,2.88,0
2024-02-06,横幅,侧边栏,45-54岁,714,9,0,22.66,0.0126,2.52,0
2024-02-06,视频,侧边栏,45-54岁,908,23,0,52.04,0.0263,2.26,0
2024-02-06,原生,首页,18-24岁,776,21,0,43.71,0.0277,2.08,0
2024-02-06,视频,开屏,35-44岁,701,28,0,75.4,0.0404,2.69,0
2024-02-06,图片,底部,18-24岁,886,14,0,34.74,0.0163,2.48,0
2024-02-06,视频,侧边栏,45-54岁,946,26,0,61.06,0.0285,2.35,0
2024-02-06,视频,底部,55岁以上,792,17,0,35.76,0.0223,2.1,0
2024-02-06,图片,信息流,45-54岁,1004,20,0,43.34,0.02,2.17,0
2024-02-06,原生,侧边栏,45-54岁,900,16,0,40.51,0.0179,2.53,0
2024-02-06,图片,开屏,45-54岁,818,20,0,40.17,0.025,2.01,0
2024-02-06,信息流,开屏,25-34岁,1201,40,0,80.3,0.0337,2.01,0
2024-02-06,原生,开屏,25-34岁,743,19,0,42.93,0.0265,2.26,0
2024-02-07,图片,底部,55岁以上,816,13,0,34.47,0.0168,2.65,0
2024-02-07,图片,侧边栏,35-44岁,965,16,0,44.73,0.0174,2.8,0
2024-02-07,视频,信息流,35-44岁,711,21,0,54.67,0.0304,2.6,0
2024-02-07,信息流,底部,45-54岁,986,20,0,57.69,0.0205,2.88,0
2024-02-07,视频,信息流,35-44岁,898,28,0,69.58,0.0314,2.48,0
2024-02-07,横幅,开屏,45-54岁,659,13,0,36.44,0.0203,2.8,0
2024-02-07,视频,开屏,35-44岁,892,33,0,92.26,0.0377,2.8,0
2024-02-07,图片,侧边栏,45-54岁,1098,21,0,53.93,0.0194,2.57,0
2024-02-07,横幅,侧边栏,45-54岁,609,7,0,17.8,0.0131,2.54,0
2024-02-07,横幅,底部,18-24岁,627,6,0,17.51,0.0109,2.92,0
2024-02-07,原生,底部,55岁以上,827,14,0,40.27,0.017,2.88,0
2024-02-07,横幅,底部,45-54岁,716,9,0,24.05,0.0126,2.67,0
2024-02-07,横幅,首页,25-34岁,485,8,0,23.17,0.0178,2.9,0
2024-02-07,原生,底部,25-34岁,943,17,0,34.91,0.019,2.05,0
2024-02-07,横幅,首页,35-44岁,648,11,0,31.88,0.0183,2.9,0
2024-02-07,视频,侧边栏,18-24岁,763,21,0,52.59,0.0275,2.5,0
2024-02-07,横幅,底部,35-44岁,525,6,0,17.01,0.0122,2.83,0
2024-02-07,原生,侧边栏,18-24岁,930,17,0,44.54,0.0185,2.62,0
2024-02-07,横幅,信息流,55岁以上,668,11,0,29.29,0.0166,2.66,0
2024-02-07,图片,开屏,45-54岁,1001,27,0,77.02,0.0271,2.85,0
2024-02-07,图片,首页,55岁以上,1111,28,0,80.64,0.0254,2.88,0
2024-02-07,信息流,侧边栏,45-54岁,1200,24,0,48.25,0.0207,2.01,0
2024-02-07,图片,信息流,55岁以上,1148,22,0,45.74,0.0199,2.08,0
2024-02-07,图片,开屏,25-34岁,1054,26,0,53.62,0.0255,2.06,0
2024-02-07,原生,底部,45-54岁,856,14,0,36.23,0.0174,2.59,0
2024-02-07,横幅,底部,35-44岁,510,6,0,15.72,0.0124,2.62,0
2024-02-07,图片,侧边栏,18-24岁,887,15,0,40.86,0.0175,2.72,0
2024-02-07,横幅,首页,35-44岁,693,11,0,27.38,0.017,2.49,0
2024-02-07,图片,开屏,45-54岁,990,28,0,66.92,0.0283,2.39,0
2024-02-07,图片,侧边栏,18-24岁,865,15,0,38.04,0.0179,2.54,0
2024-02-07,横幅,开屏,25-34岁,569,10,0,20.91,0.0179,2.09,0
2024-02-07,横幅,信息流,18-24岁,608,10,0,26.34,0.0174,2.63,0
2024-02-08,横幅,底部,25-34岁,703,8,0,18.43,0.0119,2.3,0
2024-02-08,横幅,底部,25-34岁,625,7,0,18.35,0.0116,2.62,0
2024-02-08,图片,首页,45-54岁,854,19,0,47.31,0.023,2.49,0
2024-02-08,信息流,首页,55岁以上,1143,36,0,84.04,0.0317,2.33,0
2024-02-08,视频,侧边栏,45-54岁,809,22,0,47.3,0.0275,2.15,0
2024-02-08,图片,首页,25-34岁,1062,27,0,66.64,0.0261,2.47,0
2024-02-08,横幅,信息流,25-34岁,616,9,0,18.58,0.0161,2.06,0
2024-02-08,图片,首页,35-44岁,1197,28,0,71.3,0.0239,2.55,0
2024-02-08,信息流,开屏,25-34岁,1387,46,0,100.16,0.0338,2.18,0
2024-02-08,信息流,底部,45-54岁,1051,23,0,54.28,0.0219,2.36,0
2024-02-08,图片,侧边栏,45-54岁,975,16,0,44.86,0.0169,2.8,0
2024-02-08,图片,首页,45-54岁,856,20,0,59.44,0.0239,2.97,0
2024-02-08,横幅,侧边栏,45-54岁,551,6,0,14.73,0.0125,2.45,0
2024-02-08,信息流,侧边栏,45-54岁,1361,33,0,87.06,0.0246,2.64,0
2024-02-08,横幅,底部,25-34岁,651,7,0,20.45,0.0121,2.92,0
2024-02-08,横幅,侧边栏,18-24岁,504,6,0,16.18,0.0127,2.7,0
2024-02-08,横幅,侧边栏,45-54岁,620,8,0,23.16,0.0131,2.89,0
2024-02-08,横幅,开屏,35-44岁,667,13,0,38.63,0.0203,2.97,0
2024-02-08,图片,开屏,25-34岁,1197,29,0,64.43,0.025,2.22,0
2024-02-08,信息流,信息流,55岁以上,1398,40,0,113.02,0.0289,2.83,0
2024-02-08,横幅,侧边栏,45-54岁,564,6,0,14.12,0.0123,2.35,0
2024-02-08,信息流,开屏,45-54岁,1101,33,0,95.6,0.0307,2.9,0
2024-02-08,视频,信息流,45-54岁,713,25,0,73.14,0.0352,2.93,0
2024-02-08,信息流,开屏,18-24岁,1207,36,0,86.63,0.0305,2.41,0
2024-02-08,信息流,首页,25-34岁,1067,33,0,86.18,0.0313,2.61,0
2024-02-08,横幅,首页,45-54岁,674,12,0,29.11,0.0184,2.43,0
2024-02-08,图片,首页,25-34岁,920,20,0,45.11,0.0226,2.26,0
2024-02-08,图片,开屏,35-44岁,1090,27,0,75.9,0.0251,2.81,0
2024-02-08,原生,侧边栏,18-24岁,762,13,0,31.0,0.0182,2.38,0
2024-02-08,原生,信息流,18-24岁,837,19,0,46.97,0.023,2.47,0
2024-02-08,原生,底部,45-54岁,901,15,0,31.72,0.0174,2.11,0
2024-02-08,横幅,首页,55岁以上,538,10,0,28.0,0.0187,2.8,0
2024-02-08,图片,底部,25-34岁,847,14,0,30.29,0.0167,2.16,0
2024-02-08,信息流,侧边栏,25-34岁,1181,29,0,58.94,0.0246,2.03,0
2024-02-08,信息流,侧边栏,18-24岁,1419,29,0,58.41,0.021,2.01,0
2024-02-08,原生,开屏,25-34岁,967,28,0,57.03,0.0295,2.04,0
2024-02-08,横幅,信息流,25-34岁,535,9,0,22.0,0.0176,2.44,0
2024-02-09,横幅,侧边栏,55岁以上,532,6,0,17.48,0.0131,2.91,0
2024-02-09,信息流,开屏,35-44岁,1169,35,0,87.19,0.0303,2.49,0
2024-02-09,原生,首页,55岁以上,950,25,0,54.28,0.0269,2.17,0
2024-02-09,原生,底部,55岁以上,734,13,0,38.33,0.0189,2.95,0
2024-02-09,信息流,侧边栏,18-24岁,1047,24,0,68.43,0.0238,2.85,0
2024-02-09,视频,信息流,35-44岁,803,27,0,56.25,0.0338,2.08,0
2024-02-09,横幅,信息流,25-34岁,696,11,0,29.37,0.016,2.67,0
2024-02-09,横幅,开屏,45-54岁,638,11,0,32.36,0.0176,2.94,0
2024-02-09,图片,开屏,18-24岁,1080,25,0,52.65,0.0238,2.11,0
2024-02-09,横幅,侧边栏,25-34岁,513,6,0,15.51,0.0123,2.58,0
2024-02-09,图片,开屏,35-44岁,983,27,0,66.93,0.0284,2.48,0
2024-02-09,横幅,信息流,45-54岁,698,10,0,23.94,0.0155,2.39,0
2024-02-09,原生,底部,45-54岁,1009,16,0,35.05,0.0161,2.19,0
2024-02-09,信息流,信息流,55岁以上,1377,37,0,107.89,0.0274,2.92,0
2024-02-09,原生,开屏,25-34岁,953,27,0,66.93,0.0286,2.48,0
2024-02-09,信息流,首页,18-24岁,1130,31,0,65.33,0.0279,2.11,0
2024-02-09,图片,底部,45-54岁,833,13,0,29.61,0.016,2.28,0
2024-02-09,原生,底部,25-34岁,937,14,0,39.23,0.0159,2.8,0
2024-02-09,视频,侧边栏,25-34岁,897,24,0,62.32,0.0274,2.6,0
2024-02-09,视频,信息流,18-24岁,683,20,0,56.83,0.0297,2.84,0
2024-02-09,原生,信息流,35-44岁,730,16,0,39.85,0.0231,2.49,0
2024-02-09,原生,首页,25-34岁,832,20,0,47.47,0.025,2.37,0
2024-02-09,视频,开屏,25-34岁,951,36,0,101.3,0.0381,2.81,0
2024-02-09,视频,开屏,55岁以上,913,32,0,79.65,0.0358,2.49,0
2024-02-09,横幅,开屏,55岁以上,662,11,0,26.53,0.0178,2.41,0
2024-02-09,视频,首页,45-54岁,826,30,0,65.11,0.0372,2.17,0
2024-02-09,横幅,首页,55岁以上,541,9,0,21.6,0.0176,2.4,0
2024-02-09,横幅,侧边栏,55岁以上,612,8,0,21.52,0.0134,2.69,0
2024-02-09,横幅,侧边栏,25-34岁,675,9,0,19.71,0.0147,2.19,0
2024-02-09,信息流,侧边栏,55岁以上,1086,23,0,53.89,0.0215,2.34,0
2024-02-09,信息流,底部,45-54岁,1075,20,0,55.03,0.0189,2.75,0
2024-02-09,视频,开屏,45-54岁,940,33,0,77.77,0.036,2.36,0
2024-02-10,横幅,侧边栏,25-34岁,651,9,0,25.2,0.0146,2.8,0
2024-02-10,原生,底部,55岁以上,868,15,0,33.76,0.0181,2.25,0
2024-02-10,视频,侧边栏,55岁以上,849,21,0,45.87,0.0256,2.18,0
2024-02-10,图片,底部,55岁以上,826,13,0,35.64,0.0162,2.74,0
2024-02-10,原生,信息流,55岁以上,983,25,0,51.29,0.0259,2.05,0
2024-02-10,信息流,开屏,45-54岁,1253,41,0,95.98,0.0331,2.34,0
2024-02-10,横幅,开屏,25-34岁,570,11,0,23.52,0.021,2.14,0
2024-02-10,信息流,开屏,25-34岁,1415,43,0,104.81,0.0306,2.44,0
2024-02-10,图片,开屏,25-34岁,801,19,0,41.96,0.0237,2.21,0
2024-02-10,视频,信息流,25-34岁,789,25,0,66.46,0.0318,2.66,0
2024-02-10,原生,首页,18-24岁,885,23,0,52.5,0.0269,2.28,0
2024-02-10,原生,侧边栏,18-24岁,942,18,0,46.29,0.02,2.57,0
2024-02-10,横幅,信息流,35-44岁,562,9,0,26.27,0.0164,2.92,0
2024-02-10,原生,信息流,55岁以上,782,20,0,46.62,0.0262,2.33,0
2024-02-10,图片,首页,35-44岁,897,19,0,52.07,0.0223,2.74,0
2024-02-10,横幅,开屏,18-24岁,488,9,0,24.27,0.0205,2.7,0
2024-02-10,横幅,侧边栏,18-24岁,508,6,0,15.58,0.0132,2.6,0
2024-02-10,横幅,信息流,35-44岁,484,8,0,21.13,0.0171,2.64,0
2024-02-10,横幅,开屏,45-54岁,545,10,0,20.19,0.02,2.02,0
2024-02-10,图片,底部,55岁以上,1097,18,0,50.3,0.0172,2.79,0
2024-02-10,视频,开屏,55岁以上,772,27,0,63.67,0.0359,2.36,0
2024-02-10,横幅,开屏,35-44岁,590,12,0,24.67,0.0207,2.06,0
2024-02-10,视频,底部,18-24岁,641,14,0,30.36,0.0229,2.17,0
2024-02-10,横幅,底部,45-54岁,646,8,0,18.06,0.0124,2.26,0
2024-02-10,信息流,底部,55岁以上,999,18,0,53.45,0.0186,2.97,0
2024-02-10,原生,侧边栏,18-24岁,828,16,0,32.35,0.0197,2.02,0
2024-02-10,横幅,信息流,45-54岁,515,8,0,21.0,0.0173,2.62,0
2024-02-10,图片,首页,45-54岁,972,21,0,61.64,0.0217,2.94,0
2024-02-10,原生,底部,18-24岁,1071,17,0,37.72,0.0165,2.22,0
